SMILES,type,temp,pCMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,fold
CCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.63827216398241,,,,,,2
CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCC,non-ionic,25,4.30980391997149,,,,,,3
CCCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,non-ionic,25,5,,,,,,5
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.50863830616573,,,,,,8
CCCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.1249387366083,,,,,,6
CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.52287874528034,,,,,,9
CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.48148606012211,,,,,,9
CCOCCOCCOCCOCCOCCOC(O)C(C)C,non-ionic,25,0.0409586076789063,,,,,,9
CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,non-ionic,25,1,,,,,,9
OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,20,3.79588001734408,,,,,,8
OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,20,3.21467016498923,,,,,,8
CC(C)(C)[Si]O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(C)(C)C,non-ionic,25,2.74472749489669,28,0.00000182,0.91,44,5.12,1
CC(C)(C)[Si]O[Si](C)(O[Si]CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(C)(C)C,non-ionic,25,2.92081875395238,25.8,0.00000173,0.96,46.2,4.9,1
CC(C)(C)[Si]O[Si](CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)(O[Si])O[Si]C(C)(C)C,non-ionic,25,3.15490195998574,26.7,0.00000165,1.01,45.3,5.49,1
CCC(CC)(CC)[Si]O[Si](C)(CCSCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O[Si]C(CC)(CC)CC,non-ionic,25,3.04575749056068,28.2,0.00000141,1.18,43.8,5.51,1
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,non-ionic,24.85,4,28,,,43.97,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,24.85,3.35753547975788,,,,,,1
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,24.85,3.14266750356873,,,,,,1
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,24.85,3.09151498112135,,,,,,1
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,non-ionic,24.85,5,,,,,,6
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,non-ionic,24.85,4.63827216398241,,,,,,1
CCCCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,3.42829116819131,,,,,,7
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,5.52287874528034,,,,,,8
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,4.69897000433602,,,,,,8
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,5.69897000433602,,,,,,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,5.15490195998574,,,,,,0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,24.85,4.22184874961636,,,,,,6
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.52287874528034,29.6,,,42.37,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,25,3.48148606012211,35.5,,,36.47,,1
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.77989191195995,31.8,,,40.2,,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.76955107862173,32.8,0.00000437,0.38,39.2,6.53913654069039,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.67778070526608,35.8,0.00000313,0.53,36.2,6.58436405859557,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.63827216398241,38.8,0.00000231,0.72,33.2,6.63919135125624,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.50863830616573,39.8,0.00000205,0.81,32.2,6.55105902071676,0
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5.4089353929735,44.8,0.00000138,1.2,27.2,6.32281812918004,0
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,5,32.2,,,39.8,,2
CCCCCCCCCCCCCOCCOCCOCCOCCOCCO,non-ionic,25,4.30980391997149,,,,,,4
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,4.06048074738138,30.8,,,41.2,,6
CCCCCCCCCCOCCOCCOCCOCCO,non-ionic,25,3.16749108729376,,,,,,1
CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.04575749056068,29.8,,,42.2,,1
CCCCCCCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,2.00436480540245,31.8,,,40.2,,7
CCCCCCCCc1ccc(OCCOCC)cc1,non-ionic,25,3.88605664769316,,,,,,9
CCCCCCCCc1ccc(OCCOCCOCC)cc1,non-ionic,25,4.01322826573376,,,,,,9
CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,non-ionic,25,3.88605664769316,,,,,,9
CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,non-ionic,25,3.82390874094432,,,,,,9
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCC)cc1,non-ionic,25,3.67778070526608,,,,,,9
CCCCCCOCCOCCOCCO,non-ionic,25,1,30.4,,,41.57,,2
CCC=COOCCOCCOCCOCCOCCOCC,non-ionic,25,0.049002666011195,,,,,,1
CCCCC=COOCCOCCOCCOCCOCCOCC,non-ionic,25,1.01601307803481,,,,,,2
CCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,1.60205999132796,,,,,,6
CCCCCCCCC=COOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,2.52592949678496,,,,,,6
CCCCCCCCCC(O)CO,non-ionic,25,2.63808338133136,,,,,,7
CCCCCCCCCC(O)NCCOCCO,non-ionic,25,3.58502665202918,,,,,,7
CCCCCCCCCC(O)NCCOCCOCCOCCO,non-ionic,25,2.29903682184045,,,,,,8
CCCCCCCCCC(O)NCCOCCOCCOCCOCCO,non-ionic,25,2.19300648631789,,,,,,8
CCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,2.65797231191253,,,,,,0
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.40197592766581,,,,,,1
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.4459956789881,,,,,,1
CCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.54898154784454,,,,,,1
CCCCCCCCCCCC(O)NCCOCCO,non-ionic,25,3.39804859586648,,,,,,2
CCCCCCCCCCCC(O)NCCOCCOCCO,non-ionic,25,3.29200425357707,,,,,,2
CCCCCCCCCCCC(O)NCCOCCOCCOCCO,non-ionic,25,3.61101121487529,,,,,,2
CCCCCCCCCCCCC(NCCOCCOCCOCCO)C(=O)O,non-ionic,25,3.47404865875199,,,,,,3
CCCCCCCCCCCCC(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.72101788313456,,,,,,4
CCCCCCCCCCCCC(O)[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.61996975203217,,,,,,4
CCCCCCCCCCCCC(O)[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.46903231842809,,,,,,4
CCCCCCCCCCCCCC(O)CO,non-ionic,25,4.88605664769316,,,,,,5
CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.48399376961395,,,,,,6
CCCCCCCCCCCCCCCC=CC(=O)OC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.56193254954651,,,,,,6
CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.64994590642097,,,,,,7
CCCCCCCCCCCCCCCCCC(=O)OCCC(CO)COC(CO)COC(CO)COC(CO)COC(CO)COC(CO)CO,non-ionic,25,4.55299710153384,,,,,,7
CCCCCCCCCCCCCCCCCCC(O)[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,5.29200425357707,,,,,,7
CCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@]1(C)C[C@@](C)(O)CC(=O)O1,non-ionic,25,3.22199353857649,,,,,,7
CCCCCCCCCCCCCCCCCCOCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.69897000433602,,,,,,8
CCCCCCCCCCCCCCCCCOCOOCCOCCOCCCCCC,non-ionic,25,4.57806718672149,,,,,,9
CCCCCCCCCCCCCCCCOCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.85387196432176,,,,,,0
CCCCCCCCCCCCCCCCOCOC[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,non-ionic,25,5.11998716163323,,,,,,0
CCCCCCCCCCCCCCCCOCOC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,non-ionic,25,5.01999662841625,,,,,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,5.77989191195995,32,,,40,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.77006231409207,33,,,39,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.92118081690115,,,,,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.6779875614176,35.8,,,36.2,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.69897000433602,,,,,,0
CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.63808338133136,38.9,,,33.1,,0
CCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.45605605751709,34.6,,,37.4,,2
CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,5,,,,,,2
CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.04599883231843,34,,,38,,2
CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,5.04599883231843,,,,,,2
CCCCCCCCCCCCCNCC(=O)OCCOCCOCCOCCO,non-ionic,25,3.53298418156156,,,,,,4
CCCCCCCCCCCCCON(C)CCOCCOCCOCCO,non-ionic,25,3.29200425357707,,,,,,4
CCCCCCCCCCCCCON(C)CCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.18701983396052,,,,,,4
CCCCCCCCCCCCCON(C)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,25,3.12499664639996,,,,,,4
CCCCCCCCCCCCCONCCOCCOCCOCCO,non-ionic,25,3.30102999566398,,,,,,4
CCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4.56895805466411,,,,,,4
CCCCCCCCCCCCC[C@H](NCCOCCOCCOCCO)C(=O)O,non-ionic,25,3.41296288225654,,,,,,4
CCCCCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCCCCCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCC,non-ionic,25,5.41998788747058,,,,,,5
CCCCCCCCCCCCNCC(=O)NCOCC(O)C(O)C(O)COCCCCCCCCCCCCNCC(=O)NCOCC(O)C(O)C(O)COCC,non-ionic,25,5.2839966563652,,,,,,5
CCCCCCCCCCCCOC(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)CO,non-ionic,25,3.73992861201493,,,,,,5
CCCCCCCCCCCCOCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,non-ionic,25,3.63808338133136,,,,,,6
CCCCCCCCCCCCOCOC[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,non-ionic,25,3.36997914888659,,,,,,6
CCCCCCCCCCCCOCOOCCOCCOCCCCCC,non-ionic,25,4.43997375108711,,,,,,6
CCCCCCCCCCCCOOCC,non-ionic,25,4.63808338133136,,,,,,6
CCCCCCCCCCCCOOCCOCC,non-ionic,25,4.48095996135166,,,,,,6
CCCCCCCCCCCCOOCCOCCOCC,non-ionic,25,4.2839966563652,27.9,,,44.1,,6
CCCCCCCCCCCCOOCCOCCOCCOCC,non-ionic,25,4.19402364928244,28.6,,,43.4,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCC,non-ionic,25,4.19402364928244,30.5,,,41.5,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,4.05998184499234,31,,,41,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4.08597434830367,33.7,,,38.3,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4,34.8,,,37.2,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4,36,,,36,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.85387196432176,40,,,32,,6
CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4.26003230324049,35.3,,,36.7,,6
CCCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,3.52302353424047,,,,,,0
CCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.52302353424047,,,,,,0
CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,3.09199779882745,,,,,,1
CCCCCCCCCCOOCCOCCOCCOCC,non-ionic,25,3.16698045292347,,,,,,2
CCCCCCCCCCOOCCOCCOCCOCCOCC,non-ionic,25,3.10001543745061,,,,,,2
CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,3.04599883231843,30,,,42,,2
CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.01497791789047,,,,,,2
CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3,35.6,,,36.4,,2
CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,2.88605664769316,,,,,,2
CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.6779875614176,,,,,,5
CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.74496883665445,,,,,,5
CCCCCCCCCc1ccccc1OOCCOCC,non-ionic,25,3.37695756575362,,,,,,6
CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,non-ionic,25,3.32799455497705,,,,,,6
CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.30102999566398,,,,,,6
CCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCCCCCCCCNCC(=O)NCOCC(CO)OCC(O)COCC,non-ionic,25,4.1739900222089,,,,,,6
CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.1739900222089,,,,,,7
CCCCCCCCOCC(O)CO,non-ionic,25,2.23702150913226,,,,,,7
CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.35704112059021,,,,,,7
CCCCCCCCOCOC[C@H]1O[C@@H](O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1O,non-ionic,25,2.56098327161249,,,,,,7
CCCCCCCCOOCC,non-ionic,25,2.3099812192113,,,,,,7
CCCCCCCCOOCCOCCOCC,non-ionic,25,2.12499664639996,,,,,,7
CCCCCCCCOOCCOCCOCCOCCOCC,non-ionic,25,1.95900230757651,,,,,,7
CCCCCCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,2.0040140020862,,,,,,7
CCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,1.88605664769316,,,,,,7
CCCCCCCCc1ccccc1OOCC,non-ionic,25,4.30495634117871,,,,,,9
CCCCCCCCc1ccccc1OOCCOCC,non-ionic,25,4.11599807523121,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCC,non-ionic,25,4.01300446027562,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCC,non-ionic,25,3.88605664769316,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,non-ionic,25,3.82390874094432,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCC,non-ionic,25,3.6779875614176,30,,,42,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.60205999132796,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.55299710153384,32,,,40,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.52302353424047,33.5,,,38.5,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.48095996135166,35,,,37,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,3.95900230757651,,,,,,9
CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,non-ionic,25,4.11901500951325,,,,,,9
CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.03602339000339,,,,,,1
CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.74496883665445,,,,,,1
CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2.02701077314465,,,,,,2
CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,2,,,,,,3
CCCCCCOOCCOCCOCCOCCOCC,non-ionic,25,1.01700554534134,,,,,,3
CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.79588001734408,,,,,,3
CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.41998788747058,,,,,,5
CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.23702150913226,,,,,,5
CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.33695902510603,,,,,,5
CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,1.23702150913226,,,,,,6
CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,0.921180816901151,,,,,,6
CCCCOOCC,non-ionic,25,0.0089955596692448,,,,,,6
CCCCOOCCOCCOCCOCCOCCOCC,non-ionic,25,0.110026361596004,,,,,,6
CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,non-ionic,25,0.744968836654449,,,,,,7
CCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.61996975203217,,,,,,7
CCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,2.00899555966925,,,,,,8
CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.95900230757651,,,,,,8
CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.04599883231843,,,,,,8
CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,2.85387196432176,,,,,,8
COCCCOCCNC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,6.52302353424047,,,,,,0
COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.0970186002025,,,,,,1
COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,non-ionic,25,3.52302353424047,,,,,,1
COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,non-ionic,25,2.0970186002025,,,,,,1
COCCOCCOCCCOCCOCCOCCNC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.92118081690115,,,,,,1
COCCOCCOCCCOCCOCCOCCNC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,3.26003230324049,,,,,,1
OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.3190302815341,,,,,,8
OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.43203309317685,,,,,,9
OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.55299710153384,,,,,,9
OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.60205999132796,,,,,,9
OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.58502665202918,,,,,,9
OCCOCCSCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,non-ionic,25,4.46903231842809,,,,,,9
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,non-ionic,,,35,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,non-ionic,,,31.5,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCO)cc1,non-ionic,,,29,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCO)cc1,non-ionic,,,27,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,non-ionic,,,28.8,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,,,28.1,,,,,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,non-ionic,,,32.5,,,,,0
CC(C)COCCOCCOCCOCCOCCOCCO,non-ionic,,,35,,,,,1
CCC(CC)COCCOCCOCCOCCOCCOCCO,non-ionic,,,33.6,,,,,1
CCCC(CCC)COCCOCCOCCOCCOCCOCCO,non-ionic,,,31.7,,,,,2
CCCCC(CCCC)COCCOCCOCCOCCOCCOCCOCCOCCOCCO,non-ionic,,,32.6,,,,,2
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCCO,non-ionic,,,39,,,,,5
CCCCCCCCC(O)C(O)CCCCCCCC(=O)NCCO,non-ionic,,,35,,,,,5
CCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,,,33,,,,,6
CCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,non-ionic,,,34.1,,,,,8
CCCCCCCCCCC(O)CCO,non-ionic,,,23.5,,,,,9
CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,non-ionic,,,30.5,,,,,0
